Sentence,Label
"Bu uygulama, verilerimi güvenli bir şekilde yönetmemi sağlayan güçlü bir araç.",2
"Dolar durmayacak.
Yıl sonu 30 Nisanda 40₺. Not alın. 🚀🚀
#dolar #altın",1
Satıcı ürünü hızlı kargo ile gönderdi ve sorunsuz bir alışveriş deneyimi sağladı.,2
"sevgilime aldım, ona çok yakışacağına eminim",2
"Elinizde a54 için elinizde yoksa sipariş almayın, etiketin altından redmi yazısı çıkıyor bu a54 için değil resmen bile bile başka model göndermişsiniz. İade ediyorum ve sizi şikayet edeceğim.  Zore diye bir marka ekran koruyucu göndermişsiniz ürün ayrıntılarında böyle bir ibare yok düpedüz elinizde ki ürünleri müşteriye itelemeye çalışıyorsunuz.",0
@Ekrem_Yasa @arcelik güle güle keyifle kullanın . buyrun bu da benden ??☕️ https://t.co/d4OXVMRbK0,2
Mükemmel bir düdüklü tencere. Tüketimi çok kolay. Kaptan james katı yiyecekleri hemen pişiriyor.,2
Çok kaliteli değil ama idare eder,1
Çok seçkin bir tınısı olan sıcak çikolata değil ama iş görür.,1
"RT @emrettin1905: Galatasaray iyi, biz iyi.",2
"Dokunaklı bir hikaye anlatımıyla, bazıları için aşırı duygusal olabilir.",1
Neden daha önce almadım kii!,2
Kütüphanenin rahat atmosferi uzun süreli çalışmalar için harika bir ortam sağlıyor.,2
Salgınla mücadelede devletin aldığı önlemler yetersizdir ve daha sıkı önlemler alınmalıdır.,0
Bir tek espriler buz tutmamış. Çok iyi bir film. Kaplanın'ben abur cubur yemem' esprisi muhteşemdi. ,2
@emreulus1903 Totem falan yok be kardeşim Beşiktaş şampiyon sadece ilanı kaldı sevinin şimdiden daha gitmez,2
Hayatımda gördüğüm en karmaşık otellerden biri yarım saatte falan resepsiyonu bulabildim odalarda yalıtım sıfır yan odadakilerin nefes alıp verişi duyuluyo otel olarak yapılmamış .,0
Patara Antik Kenti Ksanthos Vadisi’nde tek denize açılan yer olması nedeniyle uzun süre varlığını sürdürmüştür.,1
"Özellikle yapışkanlı eva istedim ve yapıştırıcısız gönderildi, iade ediyorum.",0
Acilen Mehmet Büyükekşi ve bütün yanındakiler gitmeli! Bazen birisi gidiyor Lale Orta'yı paket ediyorlar. Yani Mehmet Büyükekşi istifa değil hepsi birden istifa! #BeyazFutbol,0
exxen’den ss aldım.. acun napıyorsun sen yaa çakma netflikşşşş https://t.co/OAEtqicZri,0
"Ürünün camı çizik, üst kısmında çizikler var, kasasında ise derin çizikler mevcut.",0
"Bir güzellik filmi.. Jolie güzel Depp güzel paris ve venedik güzel..
aksiyon yoktu pek ama eksiklik olarak görmedim ben.. Güzel zarif sevimli bir film..",2
Çengelköy'e taşınma vakti geldi...,2
"Eğitimcilerin online platformları etkili kullanma becerileri yetersiz, dersler verimsiz oluyor.",0
Bu ıslah programı etkisizdir ansiklopedizm sürecini optimize etmekten uzaktır.,0
1876 yılında tahta davet edileceği bu yerde at yetiştiriciliği ve hayvan besiciliği yapan zirai çalışmalar yürüten Şehzade Abdülhamid Efendi kasırda geçen yıllar boyunca çevre arazileri de satın alarak burayı geniş bir çiftlik hâline getirmiş kendisinin padişahlığı döneminde bu çiftlik Maslak Çiftlikât-ı Hümâyûnu olarak anılmıştır.,1
"2 saat 49 dakikanın nasıl geçtiğini anlamayacağınız , her karesinde mükemmel titizlik ve çalışma örneği olan enfes bir sinema şöleni....",2
Quaker şişe iyi ama tavanı sıktığınızda sızdırıyor ve gevşiyor. En erken hafta için olgunlaşmıştı sadece ondan sonra bilgi teknolojisi kötüydü.,0
Ürün fena değil,1
"Her ziyaretimde yeni bir bilgi hazinesiyle karşılaşıyorum, burası gerçekten harika.",2
@twetberna Fethiye,1
Ürün çok kötü tasarlanmış ve hiç kullanışlı değil. Bunun başlıca nedenleri; Paspası yıkama ve kurutma bölmelerine sokmak ve çıkarmak zor sürekli elle müdahale gerektiriyor. Paspas kurutma ve yıkama sırasında sürekli dışarı çıkıyor cırt cırt tutmuyor. Paspası yıkamaya daldırdığınızda ve kurutma bölümündeki suyu boşaltmak istediğinizde bir süre sonra kurutma bölümü çişle doluyor ve kovayı boşaltmak zorunda kalıyorsunuz. Tabandaki çıngırakların açılması zor ve pratik değil.,0
RT @Mustafaalkayis: 25 Ocak 1997 tarihli gazetede Erbakan Hocamız ile dalga geçtiler. Cumhurbaşkanımız Recep Tayyip Erdoğan tüm hedefleri bir bir gerçekleştirdi çok şükür. Durmak yok yola devam. https://t.co/bVlGVlbgLP,2
Yeni buluşlara yeterli desteğin sağlanamaması ilerlemeyi yavaşlatıyor.,0
Siyasi liderler seçim kampanyası sırasında politika değişiklikleri vaat edebilirler.,1
"Kitap, ilginç bir konuya sahip, ancak anlatım bazen sıkıcı.",1
@bursamizahi Bursa' da Bursalı bulunmaz,1
Çok iyi sayılmaz ama bu fiyata bu kadar olur,1
Bilim dünyasında yaşanan rekabet işbirliğini engelliyor.,0
Film istişareyi bilimkurgu kamuoyunun derinliklerine taşıyor.,2
"İtalyan Mimar D’Aronco'nun 1898'de tamamladığı üçüncü bölüm, Merasim Köşkü olarak bilinmekte ve Alman İmparatoru II. Wilhelm'in İstanbul ziyaretlerinde konaklama amacıyla yapılmıştır.",1
Köşk 19. yüzyıl Osmanlı mimarlığının önemli eserlerinden biridir ve üç farklı tarihte yapılan binalardan oluşmaktadır.,1
"Tam bir hayal kırıklığı, akıtma yapıyor, kapağı tam oturmuyor, bebeğimin üstü başı süt oluyor",0
"Psikolojik sağlık hizmetlerinin yetersizliği, ruhsal sorunları olan bireylerin tedavisini zorlaştırıyor.",0
" Bir kavanoz istedik, 2 kavanoz yolladılar, dolayısıyla 2. Kavanozun da parasını ödedik ",0
Beren Saat ve Kenan Doğulu düğmeye bastı https://t.co/cAAIuF3FeH https://t.co/A5Ad8o4xUW,1
Yumuşak kokuları severim ama bu hoşuma gitmedi. Kıyafetler sanki üzerlerine erkek parfümü sıkılmış gibi kokuyor. Kapağını açtığınız anda koku kalmıyor.,0
Kurye çok nazikti. Yemekler de çok lezzetliydi ve doyurucuydu. Sipariş sadece biraz gecikti. Bu büyük bir sorun değildi 😇 teşekkür ederim👍🏻,2
"Yani ürün satıyorsun ve bunun için para alıyorsun, sen nasıl bir mağazasın ki sattığın ürünü poşette tutmuyorsun, yazık, kir içinde gelmiş, çamaşır suyu bile çıkarmıyor ve kutunun içinde boşlukta duruyor, kargo şirketi çok iyi, kırmadan getirmişler, başka bir kargo olsaydı ezilmiş olurdu, bir daha senden ürün alır mıyım? İlk ve son olsun.",0
"""E-sporların öğrencilerin akademik sonuçlarına olumsuz etkisi olduğunu kabul ediyoruz. #EğitimÖnce""",0
"""Sofienin büyücünün etkisi altında yaşlanmayan Howlinge olan büyük aşkı. .. Bu filmle insanoğlunun zekasına ve hayal gücüne şapka çıkarıyorum. .. Kesinlikle izlenmeye ve tavsiye edilmeye değer. ..""",2
Odada su yoktu istememe rağmen dönüş olmadı. Kat hizmetleri resepsiyon oda servisi telefonlara bakan yok. ,0
"Tayland'da Songkran Bayramı'nı kutlamak, suların içinde dans etmek inanılmaz bir deneyimdi! 💦🎉 #Songkran #TaylandRüyası",2
"ürün iyi ama çay tabaklarının markası farklı,bardakların farklı.",1
Ortalamanın altında bir filmdi. Filmin başından itibaren sonunu az çok tahmin ediyordum. Hatta bir şeylerin olmasını ve filmin beni şaşırtmasını bile dua ettim ama olmadı.,0
"""Bilgi Teknolojileri IMDB listesinde üst sıralarda yer alması nedeniyle yıllardır büyük bir merakla izlemek istediğim bir filmdi. Bu merakımın karşılığını alacağımı sanmıyorum.""",1
"RT @mehmetyazir: #elektrikli şarj istasyonu yerli otomobil togg Hükümet bu konuda plan ve program açıklamalı. 2021 sonu yatırım tamamlanıyor ve elektrikli yerli araç kapasite 175 bin, ülke sathında şarj istasyonları kurulmalı. #enjsa, #zoren, #alarko,#aksen",1
Soslar yemeklerin temel malzemelerinden biridir.,1
Her yeni gün yeni bir başlangıçtır ve fırsatlarla doludur.,2
 güzel bir çanta çok geniş değil inanilmaz kaliteli de değil fiyat performans ürünü neticede ama kullanışlı,1
Karides ve deniz ürünleri birçok yemekte kullanılabilir.,1
Philips kalitesine diyeceğim yok. Ama şekillendirme yapmıyor fönlüyor o kadar. Saç kurutmak daha kolay olmuş.,1
Sımsıkı kargolandı. Şakayık kokusu büyüleyici fazla fazla kullanıyorum uygun fiyata yakaladım mı kaçırmam. Takipte kalın,2
"""Bursa çarşıları çok ilgi çekici yerler. Her çeşit Avrupa ve yerli malla dolu ve her türlü insanla yığılı olan bu kubbeli devasa taş yapılar koskoca sokaklar oluşturuyorlar."" 📚: https://t.co/j8Z9hNuL6e https://t.co/QeF0fpbJnP",2
Büyük Türk Reşad Beykoz Mecidiye Çadırında Meclis-i Mebusan üyelerine bahar şenliği verdi.,1
"Suyunu değiştirdim ve 20 gündür her gün defalarca yıkadım, deterjanla hatta domestosla bile yıkadım ama plastik kokusu çıkmıyor. Şimdi çöpe atıyorum. Sadece su içeceğiz diye kanser olmaya niyetim yok.",0
Oyunculuklar ve konsept tatmin ediciydi ama karakter gelişimleri eksikti.,1
@ahmethc Hakan bey baktım çok yorum var bende yorum yapmiyam ama senide fikirlerinide eskiden beri seviyoruz ama yalnızsın memlekette yokmu biekactane Ahmet Hakan olsa çok iyi olur,2
Bir dünya dışı canlıyla çocuğun dostluğunu sevgisini işleyen filmi ancak Spielberg işleyebilirdi. Konu olarak tam bir devrim bu film. Uzaylı dost; Nasa ve ordu görevlileri düşman. Bu bile bu filmi özel kılmaya yeterli.,2
53 numaralı Atom yeryüzünde bir esrarlı sigara bulduğunda 53 numaralı Atom Harry Potterın dönüşünü haykırır ve el sallar ben hala onun destekçisiyim.,2
Matrix teknolojinin kötü insanların ise çabalayan klişelerle dolu bir hayat yaşadığı bir geleceği tasvir ediyor.,0
İlaç şirketlerinin kâr odaklı yaklaşımı ilaç fiyatlarını artırıyor.,0
Bu mekanın atmosferi de ne böyle ruhumu daralttı resmen!,0
@sason1111 Bursa dan selam,1
RT @AyYldz97859297: İstanbul sözleşmesi kadınları CHP’lilerin taciz ve tecavüzden koruyamadığı ortadayken bu ne zırvalıyor??????? https://t.co/HgcJm3daPF,0
"Güzel ürün isteğimi karşıladı, bacaklarım çok kalın olmasına rağmen tam oturdu, 38 ayak numarası giyiyorum, 38 aldım",2
Köşk Sultan II. Abdülhamid döneminde zengin bir şekilde döşenmiştir.,1
Ürün orjinal degil kesinlikle koku kalmıyor yakışmadı,0
Eserler arasında taş heykel lahit yazıt sunak mil taşı paleolitik balta ve kesiciler pişmiş toprak seramikler metal kaplar altınlar silahlar sikkeler kemik obje ve aletler cam bilezikler süs eşyaları gibi çeşitli öğeler bulunmaktadır.,1
çok büyüksün lily menüsünü kesinlikle deneyin ama tek başınaysanız fazla gelecektir bilginize,2
"""Bu restoranın besin değeri çok yüksek! Tadı muhteşem.""",2
Hikayedeki iniş çıkışlar ve toplumsal sorunların söylemi hem olumlu hem olumsuz ikna edici oluyor.,1
Ürün kırık ve parçaları eksik olarak geldi.,0
@kayahasancan Bebiş Amerika’ya da Exxen artıkkk!! Günümü neşelendiren seni ve programını izlemek istiyorum. Acun’a bi el at yaa 🥺,2
E-sporlar öğrencilerin derslerine daha az zaman ayırmalarına neden oluyor. #ÖnceÖğrenme,0
"""Bilgi teknolojisi çok gerçekçi bir resim gösterisi sunuyor. Atatürkün eşsiz kişiliği çok iyi yansıtılmış. Bu noktada onun gibi eşsiz biri daha olmayacak. Efsanevi kişiliği burada güzel bir şekilde yansıtılmış.""",2
diğer numarasınıi daha çok sevdim,1
Bu uygulama benim için iş ve özel yaşam dengelemesini kolaylaştırıyor.,2
Bu eğitim programı öğrenme sürecini optimize etmekten uzak etkisiz.,0
Siyasi liderler toplumsal sorunların çözümünü vaat edebilirler.,1
"1 saatte geldi. Buz gibiydi, tatsızdı, tuzsuzdu, hiç tadı yoktu, saman gibiydi. Sipariş verip yediğime pişmanım. Bir daha asla sipariş vermeyeceğim ve tavsiye etmeyeceğim.",0
Bu web sitesinin tasarımı tam bir felaket gezinmesi imkansız!,0
"İsveç'te Midsummer Festivali'nde çiçeklerle taç yapmak, doğanın güzelliğine saygı göstermenin bir yoluydu! 🌸🌿 #Midsummer #İsveçRüyası",2
Kapsamlı etnografik koleksiyon Osmanlı bitişini tasvir eden önemli eserleri içeriyor.,1
Sanat galerilerinin sadece belirli sanatçıları sergilemesi diğer yeteneklere fırsat tanımıyor.,0
Kırılmadan sorunsuz geldi kullanım talimatı için YouTube’dan baktım aklınızda bulunsun,1
Gündeme tıklayınca maske görmekten bıktımmm. Bit artık pandemi,0
Küresel ekonomi bu salgından çok ağır etkilendi ve toparlanma zor olacak.,0
Hikaye birbirine benzemeyen karakterler etrafında dönüyor.,1
"The Sixth Sense, sürpriz finaliyle dikkat çekiyor. Ancak bazıları için tempo yavaş ilerleyebilir.",1
"beklentim çok yüksek değildi ama epey iyi duruyor. Kesinlikle su geçirmedi, kar oynamaya çıktım saatlerce bir sıkıntı olmadı. Ama altı lastik çizme gibi olduğundan üşütüyor birazcık, kalın çorapla giymek daha iyi. Rahat, ayağıma vurmadı. Bileğin dış yanındaki kemiğe de vurmadı(lastik kısmı tam orada bittiği için belirtmek istedim, fakat ben 1 no büyük aldığım için de vurmamış olabilir)",2
Maslak Çiftliği’nde geçirdiği zaman içinde ailesi ve çocuklarıyla mütevazı bir hayat süren şehzadenin burada halkla iç içe yaşadığı çocuklarına müzik dersleri verdiği şiirler yazıp besteler yaptığı ve çoğu zaman kendisine ait marangoz atölyesinde çalıştığı anılardan günümüze ulaşan bilgiler arasındadır.,1
"İndirimdeyken bir sürü aldım, sanırım yıllık ihtiyacımı karşılamış oldum 😅",2
"Matrix, bilimkurgu sinemasının en büyük başyapıtlarından biridir.",2
Eski bir oteldi. Otel eski olduğundan ve termal olduğundan içeride bir koku vardı ama onun dışında bir sıkıntı yoktu.,1
Xiaomi Note 11 pro için bir telefon kılıfı ve ekran koruyucu sipariş ettim. Ekran koruyucu yanlış geldi. 3. fotoğrafta olması gerekirdi. Sadece ekran koruyucuyu iade etmek istiyorum. Ancak her iki ürünün de kampanya kapsamında olduğu için iade edilmesi gerektiği söyleniyor. Ancak ürünlerim kampanya ürünü değil.,0
Sultan Abdülaziz (1861-1876) döneminde zaman zaman saray bahçesinde çeşitli eğlenceler ve pehlivan güreşleri tertip edilmiştir.,1
Oyunculuklar etkileyiciydi fakat film bazı konularda derinleşemedi.,1
@egkegkegk Bu zevki yaşatacak çift var mi acaba fethiye de...,1
"""1 Yani kartezyen ürün satıyorsun ve bunun için para alıyorsun sen ne çeşit bir bilgisayar hafızasısın ki sattığın ürünü poşette saklamıyorsun rezalet kir içinde geldi çamaşır suyu bile içinden çıkmıyor ve kutusunda boşlukta duruyor kargo şirketi çok iyi kırmadan getirdiler başka bir kargo olsaydı mahvolurdu senden bir daha ürün alır mıyım? İlk ve son olsun.""",0
Gerçekten iyi bir karakter değil ama fena değil,1
"Bu ligin organizasyonu tam bir fiyasko, düzeltilmeli.",0
Ben bu otelde tutuklanırken İodin otelin zengin odaları ve lüks hizmetiyle övünüyordu.,2
"""Dostum Belçika yanık toprak rengini nasıl yazıp Cokorekrem koyabiliyorsun anlamıyorum 😀 Magnolia Anenin beklediği gibi düşmedi ama tam bir uzman ama San Sebastian gerçekten kötüydü. Bu şimdiye kadar harcadığım neredeyse gereksiz 250 ₺ olurdu: )""",0
"Biliyorsunuz, çocuk edebiyatıyla büyüyen herkesin içinde küçük bir Peter Pan vardır. O masal kahramanları hala kalbimizde yaşıyor. #EfsaneviHikayeler",2
Tatlıydı şekerli fazla sevmiyorum sevenler için ideal,1
"Aksiyon ve performanslar etkileyici, ancak bazıları için klişe olabilir.",1
"Kavgada söylenmeyecek sözleri söylediğimi varsayın, anca buna layık.",0
Her bitkinin farklı bir ihtiyacı olduğunu öğrenmek onları en iyi şekilde büyütmek için önemli.,2
"Ankara'dan Yozgat'a, Yozgat'tan Ankara'ya her gittiğimizde hep geç kalkıyoruz. Ve bize haber verilmiyor. Ve şikayet asla çözülmüyor. Kamil Koç kendine yakışanı yapmıyor.",0
Öğrenciler sürekli dikkat dağınıklığı yaşıyor ve odaklanmakta zorluk çekiyorlar.,0
@AYZIT_34 ALLAH ‘tan Cem Yılmaz ‘lar var ...👏👏👏,2
@teslimeeM O kadar ihtiyacım var ki bir Fethiye’ye şu an Teslime 😍😍,2
Türk futbolunun en büyük engeli Türk hakemleri #beyazfutbol,0
"Trafik polisinin kural ihlallerini yakalamaması, kuralların ciddiyetini zedeliyor.",0
Sanat çoğu zaman fark edilmeyen kunduz halini aşırı soyut bir şekilde takip eder ve bu da izleyicinin katılımını zorlaştırır.,0
Ortalama bir film. Güzel yanlarıda var eksi yanlarıda var.,1
Sürücülerin sinyal vermesi artık lüks gibi trafikteki kargaşa artıyor.,0
"Ocak iyi durumda, fırını tam olarak test etmedik ama davlumbaz gürültülü, bu montaj yerinden kaynaklanıyor olabilir.",1
"Çevrimiçi derslerin verimliliği sınırlıdır, öğrenciler yeterince öğrenemezler.",0
Sağlık hizmetlerine erişilememesi birçok insanın hayatını tehlikeye atıyor.,0
"Katar'daki Souq Waqif'te alışveriş yapmak, Orta Doğu'nun kadim cazibesini deneyimlemekti! 🛍️🕌 #SouqWaqif #QatarMemory",2
Mng kargo yemin ederim senin kadar rezalet bir firma daha yok @MNGKargoDestek @mngkargo,0
"Fried rice mükemmel ve doyurucuydu, acılı çorba ve dynamite shrimp de istanbulda iyiler arasına girer.",2
Çok ağır kadınsı mesajlar olduğunu ve filmin %95'ine yayıldığını hissedebiliyorsunuz. Aslında tüm konuşmalardan ve PR çalışmalarından sonra beklentilerimi karşılamayacağını biliyordum.,0
Kahve kafeinle enerji veren ve farklı aromaları keşfetme şansı sunan popüler bir içecektir.,1
Sanat çoğu zaman belirsiz veya aşırı soyuttur ve bu da izleyicinin bağlantı kurmasını zorlaştırır.,0
Tarihi eserlerin onarım süreci örümcek ağı gibi değildir bu da kötü uygulamalara zemin hazırlar.,0
